CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C12258,415.84764126378934,0.5228218741771186,549.4059024005245,55.154381898730705,25.503192507371438,185.92443533241212,0.3474654938937313,0.05236605346086021,0.2394133031561811,0.2085089749930025,0,8,4453.111213264398,196.7783846915339,77.23414653803454,0.4065845492955017,12
C10444,998.5956444909043,0.8749707159956792,2101.26499563696,2260.696496780686,986.3239029851923,19.827070531661008,0.744630748131465,0.616692216933739,0.7345456795628683,0.056079422075586915,1,42,4538.035207465758,2122.836639177482,94.12363485242125,0.19564167871917856,7
C11788,349.56871888188334,0.325807754296619,647.7153390695703,119.11857648191568,30.30977770501751,114.9024092046173,0.16491899824815973,0.3036138196776039,0.3870240880858301,0.1197429216050868,1,2,3084.033974051315,418.62998239348127,61.56655944945955,0.6068940305046137,10
C10359,2126.620449272645,0.5762329274745442,778.9983839868764,624.7752439375455,216.60138897425495,671.798770614371,0.7603761059375649,0.2502277636902136,0.47262164985510813,0.2532737945431101,2,14,12543.335743859,1700.079270714919,372.8638278733658,0.11548443785748709,11
C10469,739.7876790394214,0.9754919022189851,2338.421882939837,1823.8296494791512,119.41009036290029,102.32924158487303,0.6051181059065284,0.9140104651389975,0.6739022795544072,0.329562367502857,0,34,4882.206957147917,2652.758534244558,92.81136298418198,0.375557698092104,6
C11067,4747.143380195079,0.3901840250945808,1792.3220279584696,919.5778529316101,56.804701740766745,3724.869781099181,0.6534553744631432,0.5068788605015866,0.05400428506321022,0.7549843991669563,3,9,14479.113741382333,1285.413499996289,324.96675366028444,0.32205688800261745,10
C10460,260.4244214822303,0.3751667081245824,104.88973944189965,117.51730853770269,71.29074659918125,288.8820804708316,0.6845073877173304,0.259863472340005,0.26865442034002307,0.018676488739328118,0,1,3270.406150213872,410.53406932602957,54.756486687987085,0.34701199169553876,11
C10928,2656.6729332197274,0.9955458061802186,7063.298240723152,119.82567153443142,2944.498992094022,482.5214709115147,0.9998130418155855,0.7181569690516753,0.7460641502206466,0.02539903716293329,1,80,9278.471553275733,526.9860133278253,,0.39009064094614687,9
C10949,490.8827967289004,0.06788846059485805,361.842089721525,176.59601946844856,25.550624868103725,274.205230460804,0.3154398250802546,0.2004927459689896,0.13579260544863478,0.1328126722050604,0,3,1405.3585410081496,187.78969624227435,71.08216887646525,0.6730473453756987,6
C10121,894.2979477023027,0.5094553261817127,1468.824547168082,339.3886097988691,275.42989836061486,31.88332404337666,0.5565977407029763,0.47591535495063875,0.22809840430941053,0.20932405098206638,4,9,15662.038286257519,978.3661502345933,489.881184772348,0.2730836324408495,9
C11337,377.31946729181203,0.19957447828327937,74.57974330423954,353.9296522796242,115.12851674678917,322.39460510123956,0.5822888209555428,0.2090414051554092,0.022284275088543273,0.10436985714574513,0,5,1605.2472509755428,496.6553840898482,14.552337489456512,0.3184533297983665,11
C11049,4565.442587449132,0.4793175470351577,1170.5403312708177,55.829027311571,106.31431506168741,1464.710127843764,0.8725091546928486,0.34534450653247756,0.2571397492517713,0.43752290875110705,2,17,15230.772421361444,952.1781182717317,727.0463077465765,0.03616835447740333,10
C10094,2423.8342826015632,0.9955407131484508,2089.1530760520873,3999.664289679605,3398.3215806257467,347.78059895691854,0.9936530762724218,0.5755030960781251,0.6554696822265004,0.13852220629781178,1,78,10022.807116221687,4422.231583397416,137.4822992646684,0.5349953279569939,8
C11603,370.8071641750929,0.1116141172014877,723.3000374757598,299.9735495421027,56.71767277108417,114.87799540380038,0.06329872184412513,0.3472109858944299,0.37810747611213863,0.03260896090250639,0,5,1837.045503252138,353.9278066766432,103.61994960569817,0.43517632161571845,10
C12239,418.5927374146439,0.20210114993877595,142.51296819457087,199.75662377396858,162.16145714811972,283.5548658146859,0.19478740317104715,0.049835372998122345,0.2504537998589943,0.006288469032458652,0,1,5517.772824368345,118.85421896112754,59.981582009866614,0.18605768481917018,8
C10640,240.9842455872768,0.23607456270438837,345.39202889193814,309.1414480325898,94.24645975584434,349.36334324286224,0.43571786330389156,0.11848198113762683,0.23557814285873116,0.01709406418491396,0,4,4281.775244884967,574.1152413421252,53.889957466367825,0.24125303580414312,9
C11180,1445.852633979142,0.8619822720681893,9289.89407947636,3686.069546255628,2232.929524623154,260.61494444124054,0.9981914758764001,0.9456080621604982,0.6399698775807973,0.38121124509803545,1,80,8576.1653466134,4044.554266971706,113.37924025566235,0.2959897514258297,12
C10251,5706.380903216434,0.6315985404334401,1292.2986311211785,206.55215739333948,244.07624878183992,285.93191241695285,0.4860760682253238,0.37167172176442287,0.579583522415523,0.36306691569983945,2,11,8611.065578019243,1459.5811872024929,460.86627318118866,0.5195235304402988,10
C10797,1561.3428182441573,0.9953098868285483,10147.238542709329,4966.361435662872,2602.089083584969,640.5905201696987,0.8880132062716733,0.5747626917687971,0.5069942445055828,0.18669839897693097,1,66,11079.425795258629,1440.6724589349633,344.8260894967153,0.055975690489123174,8
C10534,961.4217380725565,0.5561825427819551,4107.492126954493,2377.404094583303,1911.525367487238,162.75818456966738,0.9556119709357783,0.43681015904885334,0.9717357898189105,0.0215054298008052,0,33,5468.980768032869,276.93549017237046,8.345061389962268,0.142508414485145,8
C10887,651.3459605881027,0.9290534370631359,493.94418030206407,1971.2788952433818,783.1910492084171,158.17776924900707,0.6797832941151406,0.18182145877213515,0.8168191352892111,0.1319577826455027,1,25,4346.008218804159,1154.8952877003553,134.74341755397177,0.30885205874263766,12
C11959,711.2113618132104,0.37888024859054314,280.87380316362703,249.86003960848174,116.60295604745443,90.62790336945409,0.17159612383491715,0.16781245220594873,0.38614533301160187,0.016569338038547567,0,8,5099.4942718593975,605.0665027895939,58.897287149125376,0.05900590100290206,10
C11071,490.6158842241632,0.5018182882454603,300.3177631526209,325.1135446666792,57.71545901175255,89.29444058623007,0.6171327739157856,0.06353038085786926,0.38453848239039323,0.12581539613489845,0,7,7668.24629640229,482.58707767937796,37.4366029814194,0.4154225678024888,8
C10156,357.1297163947264,0.2463125241908992,130.52774546031554,220.5768390429518,101.1810301207325,327.68999272706435,0.24645124384632078,0.22061682617569026,0.10122755720448659,0.7106563155785696,0,6,1440.3955707195332,487.93378679280994,23.612372643569017,0.2549177701922723,8
C12296,604.5028210531515,0.2634317075367546,155.9080235380761,87.20686978665626,161.75278677537918,79.70879821148367,0.5193569755278614,0.06277282762373845,0.5038925442293832,0.04273712209196487,0,2,,338.0645525237025,,0.08856105504001308,7
C10372,613.1978818219056,0.4106883328038522,2720.5119304754817,2280.6985972096145,2279.50845307909,102.58132282905514,0.6420555793912485,0.5832197775410637,0.4866884357655826,0.07315416437459481,0,31,4329.848258709713,2682.8682550872427,47.46732413423779,0.6108923011005596,12
C10999,5673.566458439531,0.6867369041919305,849.4723881689981,887.1057476460808,189.20540184845683,2334.8091428492,0.4083467823680004,0.4972872759804389,0.3864803440341128,0.5000541155268645,1,8,13164.355971715408,1301.8422634656195,449.2425639593318,0.1873708369897455,6
C11090,460.7300301830044,0.20989470863565063,711.4669308695618,170.4519541216635,115.882604059159,101.86294434267754,0.12264350690275697,0.15107705110081335,0.2778587434532812,0.025768092888730238,1,2,6111.716582378829,455.59446481152037,52.22401921659205,0.18072617076475128,8
C12941,699.3141021158895,0.2945465580025473,145.90298654235414,302.8417018995127,65.81538301953543,208.9750715822967,0.055839599287300735,0.1815123865889305,0.5577703442870892,0.04177697844032355,0,3,4765.931761348344,235.96420226681434,90.56459863729162,0.3362209338628569,9
C10562,1425.181931585767,0.8511092545709862,8223.83718793018,360.449672449276,1720.6339420578017,239.93320550302667,0.7239730153166313,0.8384040438946471,0.7356803410199929,0.19821318677720168,0,71,6748.636049346879,6202.254300405515,145.70809598171732,0.0761517077739275,7
C10805,4816.653465303947,0.6064284570393806,413.68560441394027,853.8790211610329,237.02597173820558,647.6101391452346,0.3720715550705374,0.6996415013036263,0.8463570924906794,0.38981072874477646,1,15,13009.248063927575,1075.8185659003846,336.74418913349973,0.2109998866618869,11
C10931,388.96009466136036,0.525109338024541,191.65497180696116,169.86758563733625,47.66669706841555,4.634672153690246,0.12934187543698122,0.36341504302971,0.24671703854784344,0.005092846953006976,1,9,5035.757861917533,216.61748644342887,47.38972389777733,0.2399024631651441,11
C12910,751.4298433725146,0.12345839528522853,52.26904298547137,32.496605714576134,99.059016081933,170.0067690486117,0.43683455372405705,0.026495778679131773,0.13806050159670147,0.20656712722023654,1,2,1295.0743752707508,260.88949950531503,64.47455822532591,0.0934952715463322,11
C10428,1232.4674067003193,0.7487624660149146,1815.3387152199687,874.6930572866606,1548.9759829022632,126.07220245800842,0.885616864278869,0.7045324077580543,0.7422968630873321,0.2998339856408224,0,42,8038.848242817156,1015.2668003419578,89.15274775528628,0.48184339332265297,11
C10896,629.7419775179285,0.22904901047859377,63.76800188058982,226.38991070051156,61.952850971651415,156.3917620124691,0.8567906293232987,0.13360826067280532,0.17468072406149043,0.10492179677662997,0,8,3173.680517033299,537.9957107824943,48.17745918921308,0.10903221094052253,6
C13248,353.36876057800066,0.4557406646840827,350.636060015852,291.0800337489434,119.92054120750561,410.5487117075672,0.5398787731313232,0.40004137086663105,0.1424831914417438,0.010346331839805113,0,4,3960.3775224377137,447.31320984594333,64.31172124083753,0.30330267055661075,9
C12327,281.65982477213714,0.35141780052117827,96.93258588127779,230.6696998510025,178.81787731454617,245.0992525408763,0.2542210221036907,0.14414751429229536,0.08154100088892892,0.6430019413564356,1,4,2509.1881127157053,259.39558813004976,5.948512973257358,0.2471107261669554,6
C11378,784.5017313016697,0.7303497397462929,3953.0435197155457,2282.24416271028,1646.6304742542911,69.45756416067364,0.9068515324960684,0.9046160873306271,0.7137572767503639,0.14063187108260056,0,37,1409.0196295454552,709.6121834856153,,0.11711269539029659,8
C10216,942.5282034582143,0.8964085637134446,615.2153660648244,2603.8162332283932,1652.4360810498447,130.1363516372593,0.7539911081180202,0.6575991922779406,0.6414442756275018,0.003706604298946338,0,40,1933.8122516217704,2343.8197582837392,119.08634219732508,0.038125803559704276,8
C11284,862.9120043708389,0.8882967088381888,727.8436702216222,1691.8382153116095,397.69054166200385,92.73963357041303,0.990813372650629,0.7182698285144211,0.53302820826073,0.09215887843686268,0,28,5271.059176299013,2058.2667339873196,61.24675159378829,0.14780917970369287,9
C11459,1858.1380516049578,0.6553950097999683,1199.8746188475068,3.5207409974606776,143.8360468443344,1470.761287830396,0.10439087858324501,0.7666140535052023,0.13030535364403664,0.4444741077955642,3,11,12027.31596843238,1488.277775667373,698.0892331272703,0.22027982711022406,10
C10557,3223.8605472753793,0.3001234544031469,261.71353246175363,1022.6980782730127,181.61016232143197,1499.1156813686619,0.36533376695484543,0.48659131991463184,0.4356993490074258,0.5201107757356315,1,11,13621.56760946846,1423.2141882118822,,0.15216302179195693,9
C10660,1098.7256739917902,0.8839085377097383,3532.2381986774394,6496.835771362486,4031.1838243865304,489.57716977224385,0.8314490599502934,0.5526973170909846,0.6298595595853959,0.08465791199249147,1,70,,6193.269430524582,263.766036039705,0.09917731097290305,10
C11716,481.89334353916786,0.6210628286023214,373.03289254508576,349.3326010934562,178.48597937104293,301.59528334412227,0.20988057820222772,0.2268870298372824,0.16766468292325742,0.1296904636097616,0,4,3255.455691872425,480.7636810635917,6.050478904425503,0.21518999200349212,12
C11699,602.781569931783,0.19152299831380132,425.58142300930217,26.842245427081394,30.778219804683175,136.37843801891168,0.1065606510901124,0.4598664129075856,0.02308700800276501,0.09046586238619142,0,3,5302.451896949916,352.38986984672687,31.45184922699194,0.17596871524334615,11
C11065,2017.2876917991744,0.9661701593890751,8077.440698278857,216.89925885715866,4760.920535250851,396.8165341304555,0.8532565584976318,0.42610395491679603,0.9244057250843645,0.5560496905681587,0,79,8110.04469965786,6099.806986000828,211.59438442468291,0.3221556447737831,12
C10935,1599.1270044520384,0.9913632071797451,5486.858914027551,7823.078382986783,2163.877751814052,291.8240765254627,0.923729408199827,0.5569100364039615,0.8544499701126171,0.05975038462463767,1,73,8068.946171630656,4147.38319663469,113.60245635910935,0.3429449223068624,7
C11317,1806.2042093416683,0.9787216622059031,4952.468605952696,5143.19292667562,4921.338087413013,174.98395080505446,0.9865573793251394,0.7061120134165221,0.787560899180024,0.06269103846564841,1,87,10016.818981245728,6334.688864440338,111.28545682114121,0.11271201843451402,10
C10745,764.7497718873492,0.7315882468425711,785.6584381786377,2194.637230693798,861.327893824033,114.39009279517498,0.9802002606328309,0.8593879258112012,0.5550974258617203,0.20090977226149043,0,36,4343.90130206709,499.65808265595683,41.9345042080962,0.4416026109684406,8
C10252,1765.1357368030688,0.44690927873638464,633.5839206082651,934.058606372379,153.47339228472924,1345.3390347949894,0.6537286644946838,0.5398218737641922,0.38829141872225614,0.5464757944273535,3,12,15813.62508873767,1183.504984507909,104.6604666341645,0.10525226386137279,12
C13349,635.7862580118557,0.1415544292475813,270.2076415682304,188.0625210592799,88.0567804410181,290.92919809374274,0.25826906597817223,0.1945871692354684,0.3169772081614809,0.12809819400296663,0,3,4506.03736687433,210.45619633476267,84.72086556408252,0.034752106739783815,10
C10908,1527.7975100480692,0.9694591704828616,3036.262762377242,447.6683067126796,3569.219239219995,120.42218099502855,0.7687034589760927,0.618501136266319,0.9552137747129383,0.6419129972237615,3,77,9994.864309533308,2014.223264037093,74.74011280944246,0.31219418037632973,7
C10986,268.3270621614914,0.30783396693643267,273.04012289848185,251.04381712735386,189.2514895806721,27.05361830870271,0.5930387718214764,0.3572286112578809,0.19030636193451517,0.3027741534679155,2,5,3026.90871575963,286.3690674748059,49.05750316758006,0.19937509622531616,12
C11822,515.3703765917536,0.1580467547213485,256.65341126007627,445.1554382629035,127.52014891649638,37.88107575333771,0.4693882833195894,0.3887796399555031,0.08950301906965648,0.2233517394672368,0,4,4139.818618604468,305.8108853475696,12.22873157743242,0.21239072082729654,11
C10992,2519.178493222069,0.5729602467659699,1239.8507643525845,834.6684350905776,135.46672044474684,1067.0715695299407,0.7257339808955802,0.7198905638365373,0.5547331052653378,0.590082107717994,5,12,14880.18054085905,881.9561326275218,355.2038438707506,0.2025843484804594,6
C10588,330.03112610704164,0.6220954065706656,392.9485037644722,332.06185580866605,97.58004746857105,250.02554144043793,0.37809729650698165,0.41241252184434685,0.1419762149021678,0.04235562431232597,1,3,5924.703640247972,542.3932868187937,22.77358903743842,0.4772656590268376,9
C11123,2735.38922815271,0.8858330478450465,10085.522006576562,6469.816326870383,6096.684202079634,937.7293724166034,0.8807035494988319,0.5832551160489329,0.7107749226561662,0.030818783427886964,0,71,10349.108162685896,4227.789655686596,182.3154420639262,0.03444380039282362,12
C11498,3820.6985074170093,0.6945537715476561,679.476859920766,770.8799342175728,198.0259798177291,2854.228793735748,0.49999954340275193,0.4499808718995583,0.40110056963345664,0.5019389851698304,4,13,11768.691125196585,1660.02457261882,507.29211363504953,0.2870349958622047,6
C10377,868.4444287413428,0.7879650845578013,3142.6616910800403,2582.150071843099,55.74774758905414,65.97045896618411,0.9606179163557231,0.29519663472758684,0.49990622629871395,0.06680106567493767,0,19,2729.882159332933,3021.4929624072633,106.33448485225183,0.14378789862996785,10
C10233,2509.1166612865723,0.986646670349439,3704.331843665487,5701.329036723131,815.3328435151161,1051.758654742685,0.962255225092554,0.7297954135677253,0.5672253745018399,0.09289550224451631,0,67,,8657.349789284872,101.21304697963085,0.22560886157654167,12
C10912,1968.9583642741788,0.9904574919014724,6899.924815653473,1214.574624947708,2165.3371291209305,728.8579464919261,0.8863772885600526,0.8329227596974266,0.8313194071428632,0.1442219450161253,2,78,9720.758189756438,7096.476175092262,250.09758664128614,0.13718278312758136,8
C11313,1464.9080037946762,0.7464003716264684,4870.805534534484,3198.3392953698303,2489.7992398681663,1206.9522705155982,0.9554033019071795,0.6719948315955065,0.5434696171999172,0.11198712996917896,0,84,11116.064186661457,3290.3775501061773,174.3399828467666,0.19147372264282025,12
C11904,2642.4682821494825,0.3959093035188544,513.7494814540422,244.6824762908103,286.7472011831147,1179.776711090211,0.8327702102161617,0.0181815521203279,0.17185727058345548,0.1447588699323097,4,13,7431.108238709858,1152.6682032666938,331.1224718827162,0.0743660219555042,9
C10347,740.6806834686596,0.7953102672482506,3838.0446978503114,1689.6849049326029,1549.2694073913294,36.70390524375578,0.9126185207846337,0.4810459411757924,0.7829562668103761,0.1196917157473339,1,35,3113.111040324868,3700.5732909345033,23.038404138676853,0.08988579361153291,7
C10256,1859.014425108737,0.40667152035924486,4858.663164985425,1384.8956093356755,3458.429299516563,288.8868409677668,0.7847244179721554,0.8674143981375754,0.6629136386667344,0.07232593339471591,1,78,8086.288061746615,6548.116400295081,64.7529168280445,0.2573563407671123,12
C11935,2001.994474882562,0.5284985562152122,967.142136673701,701.0726958266833,230.23029181007817,49.22178027438713,0.472208823525031,0.25675579430431483,0.13955487256516266,0.14157043766166602,3,11,10339.636178668963,1057.9625620124643,585.0065143024319,0.09663477057545013,10
C10630,1583.9623727701019,0.9996566588243582,10820.988920889407,4875.797431210109,3084.57625459686,131.9819036211494,0.9784438698560275,0.5458585306171703,0.8657370159395592,0.018550135689265165,0,76,8621.521897660616,3352.31330314146,217.02104885392484,0.07358409023660949,10
C11974,2711.565543405057,0.4205584846256095,1536.993308829527,134.67709943174953,154.86247402003954,74.13350856205489,0.4301283627727161,0.11955443342442533,0.32857450842827496,0.30518595863043324,6,19,14505.818030681276,2035.4290385279376,138.5672722558832,0.29471793237356814,8
C13558,524.6156403312362,0.6029998052731779,279.43492164146664,88.71819121369177,73.85635933130281,55.12016037921899,0.3370373915582455,0.0671184123211826,0.49964281202539956,0.02427090330734149,0,4,1851.2069822934004,459.6132401011116,69.48454981812021,0.03771813069744318,11
C11396,536.9360611729817,0.5911966203388194,272.12915848503326,253.3549376685893,118.94896811817154,233.54470027313732,0.21885189702828975,0.06966422610361292,0.11130764633853812,0.0012279607532080078,1,4,3697.2169883871225,317.454762157769,8.385281579986007,0.14418243981184087,6
C10265,449.48636972136796,0.3382499863869956,436.960620889329,142.1923668481001,197.2024146900949,405.35606183725565,0.6489309126948551,0.33195924873732213,0.40143032313550847,0.08890913376290352,0,5,4353.482026844362,254.65019854960948,,0.1484768597569944,10
C13548,793.3081718557205,0.35280514320720974,251.01950949355074,197.1301904815713,149.52527122112625,105.62194348920862,0.3634103865858332,0.5391676644279718,0.23521726459455225,0.008300651200262578,1,5,500.0,171.35737040631656,21.47679799520749,0.09756932261992572,12
C10255,41.142115096434736,0.9239597381410584,59.86763061845477,1520.0677606166669,1368.3478324938042,182.2608839410197,0.6077266387510992,0.59686209968804,0.8478432393851454,0.29093408752560107,0,33,2446.89798754771,1455.1135150184778,117.60001834888638,0.28741699240585455,7
C13070,638.5445510233719,0.36721042072416643,382.04527096908,235.08406858880446,145.63295687758625,356.42763612373204,0.4018569540806176,0.5686844005684467,0.9023621821733597,0.23782584618266994,0,7,2643.363982309302,244.8234742557868,74.23170721827174,0.14158990588690265,8
C11446,3858.4070073722514,0.20546365231292663,983.5003111129713,199.6699679769825,41.72919216033907,2477.6122654277688,0.41850157419406026,0.26111857531253113,0.442214128563266,0.47580611123616234,5,12,13855.095501421967,1288.0297752954982,173.8094339140081,0.25756905641212724,7
C11031,614.9158507057915,0.9427883327715123,2781.652230671536,1199.6775523930787,364.8162661657432,48.91491155173781,0.9500526713857149,0.7343344497270972,0.7672238524998112,0.24471209402426067,0,38,7613.897781569873,2860.682217467858,,0.30553698003922664,12
C10285,3345.252008660916,0.8233541759164824,652.1911260970875,304.71730940956587,237.10686139036903,1759.9529804018,0.8063547233096854,0.1634865139566177,0.29958232883609026,0.3160150794310223,4,17,14659.813511162634,1763.2235535361542,316.2903663934029,0.12519468521351748,10
C10418,1381.0810317831022,0.7683678544185825,6257.801579088239,4420.680470367752,1178.8129498002272,681.3222085765549,0.9570813759256187,0.8067267663904908,0.7885007071008995,0.020741800917975454,0,76,7611.710190517255,3337.7297856897376,103.40385065929797,0.04448388793542274,11
C12401,355.65248933254935,0.3532295729535948,194.43945649125556,170.76890930650146,132.52963099818714,390.44111358512953,0.5930285070508796,0.17008713168625225,0.060799664033000814,0.18868587856452845,1,2,3537.2520101943264,322.44783905117896,33.516391897219684,0.14796268783603433,10
C10971,3004.4950616390142,0.9887702427731213,8293.425350380294,2084.0274501082104,4019.1429445254817,806.4597923307372,0.9877992226426296,0.8077187052081783,0.9236783304498809,0.3838139204523372,3,90,6311.525646266306,4117.950207078191,109.61668620271666,0.3235829003347648,7
C10132,3439.9812989800857,0.7179044492409312,812.3903723304326,364.6638546245011,196.0793537291218,49.951284433601586,0.21000740281471253,0.4371181895575326,0.2512244452413049,0.25734530976023,6,9,14430.396125990606,1296.6679114838564,481.3494763922097,0.22924672794510945,10
C10247,405.01093776780874,0.09786090797409593,375.1873630210804,257.62445578761333,29.301543329644318,161.10691004010766,0.14894245434750777,0.17598041630377317,0.34254417070736587,0.4862979494401954,0,2,3763.756785401411,545.9021878854128,74.24990156357623,0.340132360603154,12
C11595,27.41351289163231,0.49934017900933236,556.4558850910996,397.7911092103815,39.72356976946312,103.2357587945101,0.3959873559555593,0.009335160038588558,0.259201632551348,0.1902887896672678,0,4,4083.134299840225,380.3707458320799,66.85879482016585,0.08632420961578886,11
C11530,276.07651334219776,0.17293491775901082,320.3762622162169,251.40105625299358,83.27269855381886,268.83725517639016,0.23844225121516677,0.06771642978276148,0.4052332236919895,0.41157023174239904,1,6,3148.978232833335,301.8257230255881,32.167245563101886,0.08305831919018843,11
C10744,967.2218946064115,0.9747596009447758,407.589294938718,3038.929341465421,1050.741664711936,30.68995477696656,0.8601371961633425,0.49040508152155987,0.29778983379344653,5.7206579184679317e-05,0,29,2201.718310511139,3870.2663994436925,93.02058859598546,0.07786468106052244,12
C10924,359.97583701216536,0.10463823240032347,177.88931662617256,28.297488480995383,145.53504855123157,363.2134412608175,0.05983314253082321,0.13843682778656752,0.1358639941639451,0.0017891564621689213,0,5,2546.1304482443034,328.4725707722137,63.38310963425141,0.10411955069923348,6
C10189,648.6904302704477,0.8753051731615433,2443.691419762817,2403.0094368810724,1763.9657977863617,51.07017527942696,0.8115923328548578,0.2419165033039253,0.24591663719251222,0.20536275833526194,0,29,4012.4701074030722,734.8362981594601,69.46296826075955,0.07310862916052495,10
C10785,3696.7085450931804,0.4656044611535423,348.1179707959073,396.3498118000087,237.92126851095452,1755.452226205448,0.5021883733399771,0.2169046985800723,0.5180872281838337,0.5557881130373733,0,13,12363.743437991987,1739.4765655171886,203.79737239159203,0.0895774585688179,10
C10670,718.3013703844923,0.5092276834995688,304.3761640152144,348.8519146993336,157.02581674231095,174.1916883420791,0.2675196569554326,0.1579916207774168,0.05069911194678803,0.1463151754839192,0,7,2853.5145622536,347.77423575760685,85.93378997365366,0.35596471653075906,7
C10025,3023.8156101474474,0.7266514830724022,867.8851086903619,904.7170800933262,316.4344632188804,2616.8303178502592,0.5103887593394035,0.7956333576557972,0.251216854832553,0.1914670779827471,4,7,11137.445065765807,1297.889926982334,8.282546130692253,0.07874410553743987,7
C11529,2086.167580768295,0.3087951904396786,1151.2166300451406,277.78018516768924,25.381688588785437,592.8155373320619,0.4869480540215187,0.16324228420989234,0.6437226486008876,0.7149307390725617,2,7,16014.89387033007,1688.4646424368239,299.8425063207775,0.23161022088345384,6
C11911,846.5029998970183,0.2442974087036478,78.87475287069128,93.08309234593436,145.07589991190832,261.5786331462196,0.2365549308253822,0.361542848931485,0.2929658174321405,0.2094097420149967,0,8,902.5260880217465,417.07968749236204,45.72672473783716,0.07313212221571423,12
C10945,774.2876015297162,0.7803277862651518,2251.6518003145907,176.80927630313977,2240.288243284932,117.914003479298,0.6972185978349877,0.7193160693348423,0.6190163213833068,0.009333639740589797,0,28,4123.519815900764,4802.45463454125,63.25674673523099,0.25164129580422584,8
C11669,2234.707057392405,0.5823498614994914,1140.5894749910362,1185.9772604278337,114.59876120943012,2438.157879241504,0.6298724674669983,0.5636697138459622,0.5003529702141891,0.36527944279836266,2,16,14163.951895654282,1406.129457885907,105.72565117561166,0.09417630169332623,7
C10379,3448.929527762281,0.521847988026803,480.3402142740433,373.96892119274696,133.32913821273576,450.6024176197707,0.5018763611095536,0.22790617883313116,0.6484362358142267,0.5391606998392251,3,11,13891.09535022614,1036.4982762974435,452.3459774543388,0.32740871611961747,9
C12064,4332.949051183017,0.6132369928612028,1338.3959359700723,887.5799104723588,41.10364814855555,4150.826092894022,0.4735972926880397,0.4331417782082407,0.9018526645673758,0.4589546232606108,3,14,12613.752321673916,2143.2480485856145,207.03207877849653,0.33599129082595136,8
C12697,716.3533455345657,0.28636814441786407,272.5024736965044,158.92846384044572,117.15553317156831,131.37573934944152,0.374247980602541,0.029250570270776332,0.2576131851154159,0.16711341341905683,0,10,1459.4265468579586,303.8247088479759,86.16314082079838,0.24311270822513484,8
C12592,408.539668982642,0.4523135684620968,237.1299309616643,200.37077154442454,138.9369892679775,252.24730981758938,0.27399604540819333,0.5973566262180242,0.2591693591527971,0.19961884678668274,3,3,4196.014843516964,205.31042486836117,24.63911041570927,0.33285698444252143,7
C11782,483.37888547426104,0.3416244127300369,302.6462713102529,149.50490121718758,81.98891143469822,138.58709738045155,0.35102417701709404,0.3669486385471229,0.07928736106265119,0.5311144911681054,0,8,,461.4537524348224,1.220806953356984,0.25970258584598827,12
C13014,220.57636297740174,0.3263914554233794,359.44073453791293,91.146397518671,164.06700120971544,265.4005111361226,0.43518948547589426,0.10846270629880507,0.11634855929852465,0.3433760768588221,0,2,1086.107949694093,163.97235663717242,75.60933606054213,0.2093072412380705,9
C12308,463.36067625592244,0.6127924436520313,528.041698332425,225.19879105287347,147.8208603296348,292.36184224918463,0.20383722740981208,0.4115150638566655,0.1707216856472834,0.22325022379041784,1,3,2608.069640773998,263.1922927352197,36.17347783637491,0.36319208215283527,10
C12214,5523.751010045831,0.6559079056726255,461.0975611124083,924.1564641553769,221.81659377674023,1637.229513471557,0.7038655990212285,0.22904497420957637,0.36833511842101385,0.49106156480563584,4,11,10669.887818324898,1582.312396022481,321.72362690344346,0.11011480239896258,8
C10111,1101.3998467044462,0.43826618561306235,417.21753546542,713.7967906223607,227.34363958977008,1651.5541607433697,0.7011432913143509,0.14526781893383262,0.6470152480389328,0.1301457664158054,4,5,11896.791962066223,2002.4524002524468,217.74594132107367,0.20755369814276,12
C10688,425.0358384900805,0.3731854436527314,401.57249611999396,236.07973555747787,54.86901043143833,267.871529570102,0.12275754514770426,0.10438765622491242,0.347608079428898,0.001193237807746091,0,6,4319.619157057759,421.00167800703986,108.19772128129634,0.08536111751528695,8
C10613,555.993725263964,0.222019745478753,201.48444624724254,267.7333007627369,125.95163705457588,232.74958221992435,0.17341777717022044,0.06621319422174314,0.2159879097542593,0.12149741515898423,1,5,5025.034426622876,177.88384120488038,62.32845473518433,0.18534485119108712,10
C11226,745.9261828602843,0.7498919258765704,3987.340207259938,2940.9823110891184,479.42708874088373,251.58413351325206,0.9774397309932312,0.6462827002631834,0.6877373943204633,0.01823884889259196,0,39,7128.781706620743,3505.4586400668823,95.89643716544163,0.1098551336039825,11
C13201,537.0351073659829,0.35904914962972684,244.3883669558739,146.34740626006302,97.26457643730129,171.65865220727616,0.4700328681588302,0.039246949647462274,0.24581694215106564,0.1778552535444808,0,4,5043.287906650004,430.6921364840642,60.2598050549535,0.2816898091915932,7
